lap_distance,x_position,y_position
220.1528954,-1647.60359,-1277.11035
220.8445559,-1648.29251,-1277.04884
221.5365522,-1648.98176,-1276.98725
222.2288726,-1649.67133,-1276.9256
222.9215188,-1650.36122,-1276.86387
223.6144791,-1651.05142,-1276.80208
224.3077554,-1651.74193,-1276.74021
225.0013575,-1652.43276,-1276.67826
225.6952855,-1653.12391,-1276.61623
226.3895593,-1653.8154,-1276.55412
227.0841489,-1654.5072,-1276.49193
227.7790763,-1655.19933,-1276.42964
228.4743394,-1655.89179,-1276.36727
229.1699303,-1656.58457,-1276.3048
229.8658579,-1657.27768,-1276.24224
230.562124,-1657.97112,-1276.17957
231.2587079,-1658.66487,-1276.1168
231.9555987,-1659.35892,-1276.05394
232.6528091,-1660.05328,-1275.99096
233.3503581,-1660.74797,-1275.92787
234.0482465,-1661.44299,-1275.86466
234.7464645,-1662.13833,-1275.80133
235.445023,-1662.834,-1275.73787
236.143902,-1663.52998,-1275.67428
236.8430907,-1664.22626,-1275.61057
237.5426108,-1664.92286,-1275.54672
238.2424515,-1665.61977,-1275.48274
238.9426028,-1666.31698,-1275.41863
239.6430747,-1667.0145,-1275.35439
240.3438673,-1667.71233,-1275.29002
241.0449805,-1668.41047,-1275.22552
241.7464053,-1669.10891,-1275.16088
242.4481417,-1669.80765,-1275.0961
243.1501988,-1670.5067,-1275.03119
243.8525667,-1671.20605,-1274.96615
244.5552572,-1671.90571,-1274.90096
245.2582792,-1672.60569,-1274.83563
245.9616139,-1673.30597,-1274.77015
246.6652613,-1674.00655,-1274.70452
247.3692214,-1674.70743,-1274.63874
248.0734941,-1675.40861,-1274.57281
248.7780707,-1676.11008,-1274.50672
249.4829708,-1676.81186,-1274.44047
250.1881738,-1677.51393,-1274.37407
250.8937014,-1678.21631,-1274.3075
251.599521,-1678.91897,-1274.24079
252.3056544,-1679.62193,-1274.17392
253.0121006,-1680.32519,-1274.1069
253.7188697,-1681.02876,-1274.03973
254.4259517,-1681.73263,-1273.97241
255.1333367,-1682.43679,-1273.90494
255.8410228,-1683.14124,-1273.83734
256.5490218,-1683.84599,-1273.76959
257.257313,-1684.55102,-1273.7017
257.9659171,-1685.25635,-1273.63366
258.6748333,-1685.96198,-1273.56548
259.3840527,-1686.6679,-1273.49715
260.093586,-1687.37412,-1273.42866
260.8034035,-1688.08061,-1273.36001
261.5135262,-1688.78739,-1273.29119
262.2239459,-1689.49445,-1273.22218
262.9346738,-1690.2018,-1273.15297
263.6457097,-1690.90944,-1273.08356
264.3570677,-1691.61738,-1273.01391
265.0687378,-1692.32561,-1272.94402
265.7807121,-1693.03412,-1272.87387
266.4929927,-1693.74291,-1272.80344
267.2055697,-1694.45197,-1272.73273
267.9184452,-1695.1613,-1272.66172
268.6316113,-1695.87089,-1272.59039
269.3450772,-1696.58075,-1272.51875
270.0588459,-1697.29088,-1272.44677
270.7729066,-1698.00127,-1272.37446
271.4872515,-1698.71191,-1272.3018
272.2018987,-1699.42282,-1272.22881
272.9168304,-1700.13398,-1272.15547
273.6320645,-1700.84541,-1272.0818
274.3476023,-1701.55711,-1272.00779
275.0634241,-1702.26906,-1271.93344
275.7795298,-1702.98126,-1271.85875
276.4959197,-1703.69371,-1271.78372
277.2126039,-1704.40642,-1271.70835
277.9295923,-1705.1194,-1271.63264
278.6468864,-1705.83265,-1271.55658
279.3644651,-1706.54615,-1271.48018
280.0823297,-1707.2599,-1271.40343
280.8004882,-1707.97391,-1271.32635
281.5189417,-1708.68818,-1271.24893
282.2376783,-1709.4027,-1271.17119
282.9566871,-1710.11746,-1271.09314
283.6759881,-1710.83248,-1271.01478
284.3955604,-1711.54774,-1270.93612
285.1154151,-1712.26325,-1270.85715
285.8355723,-1712.97903,-1270.77787
286.5559536,-1713.695,-1270.69827
287.2761693,-1714.41077,-1270.61837
287.9960087,-1715.12613,-1270.53819
288.7156266,-1715.84123,-1270.45768
289.4350386,-1716.55608,-1270.37679
290.1541966,-1717.27063,-1270.29551
290.8732763,-1717.98505,-1270.21378
291.5924318,-1718.69949,-1270.13156
292.3117498,-1719.41403,-1270.04879
293.0312118,-1720.12865,-1269.96546
293.7508529,-1720.84338,-1269.88153
294.4707289,-1721.55827,-1269.79695
295.190848,-1722.27333,-1269.71174
295.9112119,-1722.98856,-1269.62589
296.6318025,-1723.70394,-1269.53939
297.3526624,-1724.41951,-1269.45222
298.0737985,-1725.13528,-1269.36441
298.7952089,-1725.85125,-1269.27598
299.5168865,-1726.56741,-1269.18691
300.2388481,-1727.28378,-1269.09723
300.9610928,-1728.00036,-1269.00695
301.6836147,-1728.71715,-1268.91612
302.4064144,-1729.43415,-1268.82474
303.1294981,-1730.15137,-1268.73284
303.8528651,-1730.86881,-1268.64043
304.5765143,-1731.58647,-1268.54752
305.3004322,-1732.30434,-1268.45414
306.0246265,-1733.02243,-1268.36031
306.7491059,-1733.74075,-1268.26604
307.4738582,-1734.45929,-1268.17135
308.1989021,-1735.17807,-1268.07625
308.9242154,-1735.89707,-1267.98076
309.6497856,-1736.61628,-1267.8849
310.375609,-1737.3357,-1267.7887
311.101683,-1738.05533,-1267.69218
311.8280163,-1738.77518,-1267.59535
312.554609,-1739.49525,-1267.49821
313.28145,-1740.21553,-1267.40077
314.0085466,-1740.93603,-1267.30305
314.7359002,-1741.65675,-1267.20504
315.4635182,-1742.3777,-1267.10676
